"Method";"Mean_RD";"Nb_itt";"Coverage_rate";"MC_CR";"CI_width";"P_025_CIW";"P_975_CIW";"MC_CIW";"Bias_Mean";"MC_bias";"Bias_relative_Mean";"MC_RelativeBias";"Emp_SE";"ModSE";"RE_SE";"MC_RESE";"Scenario";"k";"m";"icc";"nb_cov_indiv";"nb_cov_clus";"Prevalence";"Convergence_rate"
"CL_TMLE_indv";0,0991254314854079;1000;94,6;0,00714730718522718;0,0828343026385148;0,0659069874122385;0,104434312567021;0,000302043099536859;-0,000874568514592031;0,000665404307644787;-0,87456851459203;0,00671845110638873;0,0210419317704492;0,0205944614359861;-2,12656489596391;2,1896118851057;24;20;150;0,01;3;2;"0.5/0.4";100
"CL_TMLE_both";0,0996992990896809;1000;94,1;0,00745110730026082;0,077855488838141;0,0580786718721939;0,103054440858277;0,00035624717589376;-0,000300700910319017;0,000645162970620713;-0,300700910319016;0,00647178764330269;0,0204018444916175;0,0194293952825128;-4,76647692077187;2,13055221062882;24;20;150;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,101928241975068;1000;92,4;0,00837997613361756;0,0771856312263085;0,0584707435695478;0,0994018037683388;0,000313692641768095;0,00192824197506773;0,00066889649295763;1,92824197506773;0,00659072167251727;0,0211523643664489;0,0192205238332609;-9,1329768139407;2,03286533699171;24;20;150;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,101346277617961;1000;93,9;0,00756828910652864;0,083391266862017;0,0663576515858108;0,105037245148207;0,000304082411963776;0,00134627761796113;0,000684460110598416;1,34627761796113;0,00676709629810335;0,0216445291702175;0,0207329427362388;-4,21162514929166;2,14296519002749;24;20;150;0,01;3;2;"0.5/0.4";100
"CL_UN";0,118579981783327;1000;94,2;0,00739161687318817;0,200622185405281;0,159851593116796;0,24187849841356;0,000662712681690894;0,0185799817833267;0,00154500074152714;18,5799817833267;0,0142939091536062;0,0488572132987485;0,0503849054073127;3,12685068471428;2,30714350049644;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0944540421017998;1000;95,6;0,00648567652600714;0,190342461660007;0,14989945089303;0,232335957009777;0,000675429286595812;-0,00554595789820013;0,00145860110619588;-5,54595789820014;0,0155418104332272;0,0461250169322013;0,0478065114243059;3,64551517580203;2,31874698608918;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0944680939778821;1000;95,6;0,00648567652600714;0,190333478080987;0,149858636158621;0,232252464729483;0,000675194722272129;-0,00553190602211791;0,00145805338080056;-5,53190602211791;0,0155332656383593;0,0461076963343859;0,0478040769104874;3,67917009732788;2,31949990861347;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_GC_indv";0,100337767898899;997;95,3861584754263;0,00664395124521512;0,167980110189589;0,132300332072885;0,201560581184036;0,000564348462615133;0,00033776789889929;0,00132082642473999;0,337767898899291;0,0131642362226129;0,0417054996008746;0,0422094118582603;1,20826332787805;2,26762720921711;25;30;10;0,01;3;2;"0.5/0.4";99,7
"CL_GC_both";0,10013621595191;988;94,4331983805668;0,00729435254952215;0,166089985280963;0,126521241994734;0,207002519224099;0,000658555045935623;0,00013621595190991;0,00133822255993364;0,13621595190991;0,0133640920048408;0,0420636368431971;0,0418225987567868;-0,573031968939963;2,23785069210481;25;30;10;0,01;3;2;"0.5/0.4";98,8
"CL_GC_indep_indv";0,100354276700986;1000;95,7;0,00641490451994416;0,168603470196582;0,132836045749702;0,204027516183636;0,00058368473652223;0,000354276700985587;0,00131321486441898;0,354276700985587;0,0130862687883972;0,041527500287532;0,0423813521728258;2,05611192434363;2,2831879971121;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,100047887522264;1000;95,1;0,00682634602111555;0,166607597474359;0,128606259874879;0,208481779948003;0,000650354421286097;4,78875222639967e-05;0,00132187810606595;0,0478875222639974;0,0132124626307515;0,0418014560427804;0,0419468413547048;0,347799635916091;2,24497037862734;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_TMLE_indv";0,0992711177819793;1000;94,3;0,00733150734842434;0,187665213328544;0,149138980528212;0,227709150526517;0,00064576900449432;-0,000728882218020667;0,00151751581271194;-0,728882218020669;0,0152883186241598;0,0479880635349123;0,0471524849345029;-1,74122175153291;2,19823516595371;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_TMLE_both";0,0989756913301407;1000;93,9;0,00756828910652864;0,185380184729585;0,142534903620249;0,228003253971257;0,000699112338926638;-0,00102430866985931;0,00152107807560939;-1,02430866985931;0,0153716151528233;0,0481007121787147;0,0466330742882405;-3,05117704914922;2,16892940875178;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,102829507747097;1000;93,6;0,0077397674383666;0,180730942877617;0,139769378327091;0,220398357885205;0,000646793808504734;0,00282950774709667;0,00151314545426518;2,82950774709667;0,0147422957695991;0,0478498606660812;0,04639969765417;-3,03065252797931;2,16938822728754;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,103151825166021;1000;94,1;0,00745110730026082;0,185559272438473;0,147669174804804;0,224325461849392;0,000634131274236562;0,00315182516602086;0,00151543373516235;3,15182516602085;0,0147250975654981;0,0479222224616941;0,0476127605516012;-0,645758677699604;2,22274278905569;25;30;10;0,01;3;2;"0.5/0.4";100
"CL_UN";0,119609102498915;1000;80,9;0,0124305671632472;0,0719829526683192;0,059814996816558;0,0857149988808958;0,000213221467413905;0,0196091024989147;0,000562247342645242;19,6091024989148;0,00778375400089321;0,0177798221113609;0,0180589273790381;1,56978661501304;2,2723060303744;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0953438118573521;1000;95;0,00689202437604511;0,0650493530953271;0,0534930042458975;0,0794364080640134;0,000211877895998638;-0,00465618814264793;0,000511878139008565;-4,65618814264793;0,00556720519577187;0,0161870080371535;0,0163218433473501;0,832984760908784;2,25582238305095;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0953610855964062;1000;95;0,00689202437604511;0,0650492741655831;0,0535068806156317;0,0794011679821282;0,000211812801879778;-0,00463891440359375;0,000511900337075211;-4,63891440359375;0,00556504800415857;0,016187710001656;0,0163217711690402;0,828166351945447;2,25571458615884;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_GC_indv";0,100207366124172;1000;95;0,00689202437604511;0,0660826593602752;0,0556348834518512;0,0766250027081548;0,000163861586421494;0,000207366124172392;0,000523283684047282;0,207366124172393;0,00522242028621049;0,0165476830399333;0,0165630829437231;0,0930638068947331;2,239268923998;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_GC_both";0,0997729339278207;1000;94,6;0,00714730718522718;0,0620618607773162;0,0505496305567354;0,0740817195945233;0,000194834584455731;-0,000227066072179317;0,000506445088505387;-0,227066072179318;0,00507648506162245;0,0160151998948258;0,0155839027255724;-2,69304892905349;2,17693839404383;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_GC_indep_indv";0,0999766384361227;1000;94,5;0,00720936890441875;0,0692004178716953;0,0564282906129385;0,0814350723515633;0,000200651222759518;-2,33615638773284e-05;0,000547804616803258;-0,0233615638773287;0,00547933120951014;0,0173231030185404;0,0173639631711707;0,235870863242904;2,24246382060115;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,0996622178863692;1000;93,7;0,00768316341099159;0,0637416732766108;0,0506744851536207;0,0790149132190771;0,000234770783581756;-0,000337782113630787;0,000524528630594687;-0,337782113630787;0,00526414890647674;0,0165870517064829;0,0160350536790643;-3,32788513104402;2,16273596243727;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_TMLE_indv";0,0997469157898504;1000;94,7;0,00708456067798138;0,0667959274767597;0,0558196187020978;0,0795270423460587;0,000197545608446065;-0,00025308421014954;0,000539368551285291;-0,25308421014954;0,00540796353679909;0,0170563312032686;0,0167573887949597;-1,75267708363691;2,19797628147739;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_TMLE_both";0,0995171719662837;1000;93,6;0,0077397674383666;0,0631732564816351;0,0512068248166146;0,0778135060704642;0,000220814332003653;-0,000482828033716327;0,000525511599982464;-0,482828033716327;0,00528282137107466;0,0166181359278389;0,0158757707941921;-4,4671985887608;2,13724737903291;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,101593895943826;1000;92,2;0,00848033018225116;0,0614115026918222;0,0499951520442545;0,0754377223316125;0,00020395618955479;0,00159389594382557;0,000545395675311923;1,59389594382557;0,00539202355953592;0,0172469255999134;0,0157525651135975;-8,66450358157412;2,04334580555499;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,101906254106765;1000;93,8;0,00762600813007697;0,0660164157740327;0,0550359052003738;0,0786200931407946;0,000195184006468469;0,00190625410676542;0,000556036448779087;1,90625410676542;0,00548958352641923;0,0175834164021347;0,0169146069800812;-3,80363751137862;2,15209246471523;26;30;150;0,01;3;2;"0.5/0.4";100
"CL_UN";0,121019673110614;1000;83,7;0,0116803681448831;0,0878663384235287;0,0724936817229498;0,107212826256561;0,000273055264064343;0,0210196731106142;0,000712302401546151;21,0196731106142;0,0088808784547303;0,0225249797169368;0,022173770716198;-1,55919785567988;2,20230491867914;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0974122697947638;1000;94,3;0,00733150734842434;0,081834709052019;0,0672651528317122;0,0997009565450807;0,000261800941743368;-0,00258773020523623;0,000654595980784575;-2,58773020523624;0,00676954269872681;0,0207001424647107;0,0206489749660772;-0,247184282527335;2,23165708261692;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,097427663535115;1000;94,3;0,00733150734842434;0,0818327997632328;0,0672655589090274;0,0995993337279546;0,000261739921850919;-0,00257233646488503;0,000654610901867906;-2,57233646488503;0,00676805338827496;0,0207006143107956;0,0206484493748995;-0,251997042758323;2,23154941203653;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_GC_indv";0,101238186583646;1000;94,6;0,00714730718522718;0,0764605894462474;0,0643898956758148;0,0889588070339221;0,00019948113407811;0,00123818658364569;0,000621747091873252;1,23818658364569;0,00615391005753525;0,0196613693890544;0,0192720485122938;-1,98013103287398;2,19288772599518;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_GC_both";0,100776656763142;1000;94,5;0,00720936890441875;0,0739072676685482;0,0607531898740052;0,0883303557698444;0,000225842924414567;0,000776656763141768;0,000603745897652831;0,776656763141768;0,00599596717621372;0,0190921216456585;0,0186518565032212;-2,30600428076249;2,18559736063049;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_GC_indep_indv";0,100962044766858;1000;94,4;0,00727076337120113;0,0778465926140058;0,0643041348087981;0,0931574888530882;0,000229198797559642;0,000962044766858044;0,000628578663297745;0,962044766858045;0,00623332668972168;0,0198774026460496;0,0196395106898602;-1,19679598197765;2,21041243528107;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,100582156102357;1000;94,6;0,00714730718522718;0,0746507156867316;0,0606898532988105;0,0915624052273753;0,000251016304281829;0,000582156102356959;0,000607389250015776;0,582156102356959;0,00604154587399843;0,0192073345635132;0,0188578282609987;-1,81965020372169;2,19647805015718;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_TMLE_indv";0,101048844258584;1000;94,1;0,00745110730026082;0,0823481820511642;0,0677678985447188;0,0996994925028419;0,000253350562381063;0,00104884425858412;0,000683118535969987;1,04884425858412;0,00676842009608368;0,0216021048554482;0,02077924615251;-3,8091598408784;2,1519690146491;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_TMLE_both";0,10077858255046;1000;93,6;0,0077397674383666;0,0800447850922296;0,06545291587765;0,0983232639424752;0,000263196114013379;0,000778582550460347;0,000670095099375792;0,778582550460346;0,00665374301069408;0,0211902676294438;0,0202114722032745;-4,61908005734313;2,13384959513121;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,103737670594115;1000;91,8;0,00867617427210864;0,0784780265690362;0,0641781747422166;0,095296456239286;0,000247785049196875;0,00373767059411512;0,000692602934625034;3,73767059411512;0,00678040263484374;0,0219020278753181;0,0201197174536889;-8,13765022935464;2,05513257948358;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,103929153916203;1000;91,7;0,00872416185085994;0,0817845794264589;0,0675298692081098;0,0996331907457337;0,000250122932004992;0,00392915391620308;0,000709512581491487;3,92915391620308;0,00693914659309676;0,0224367578605893;0,0209610447999341;-6,57721168907045;2,09004251896626;27;40;50;0,01;3;2;"0.5/0.4";100
"CL_UN";0,118714665437991;1000;93,1;0,00801492358042171;0,343514817365788;0,166959045583336;0,587553866655329;0,00337439863645849;0,0187146654379914;0,00256460607068744;18,7146654379914;0,0223998510102826;0,0810999648446711;0,0779901011395285;-3,83460549101202;2,15150381867037;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0806134661272461;1000;94,9;0,00695693898205238;0,323247704686451;0,145980815192817;0,577915440247241;0,00344812251871394;-0,0193865338727539;0,0023441478725729;-19,3865338727539;0,0297187082072022;0,0741284644956852;0,0697053496492346;-5,96682377888469;2,10378545256321;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0805922451430553;1000;94,9;0,00695693898205238;0,323252277839846;0,145496574828144;0,578890126586796;0,00344241405119161;-0,0194077548569447;0,00234402937301213;-19,4077548569447;0,0297261476688121;0,0741247172105476;0,0696944651495056;-5,97675408117668;2,10356298059128;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_GC_indv";0,097153182986294;840;93,5714285714286;0,00846231570978132;0,308244065046197;0,134318520121378;0,491246461727099;0,00327826407793943;-0,002846817013706;0,00240447994703582;-2,846817013706;0,0247688757733867;0,0696884495823075;0,0712900515738159;2,29823163107801;2,49740018843721;28;5;25;0,001;3;2;"0.5/0.4";84
"CL_GC_both";0,0999299238150208;631;91,9175911251981;0,0108506322839037;0,358996427192349;0,138410190012966;0,8278968788756;0,00784964020010415;-7,00761849792089e-05;0,00315121366377984;-0,0700761849792159;0,0315342469855191;0,0791575840148892;0,0905127881310738;14,3450615092657;3,22334929552218;28;5;25;0,001;3;2;"0.5/0.4";63,1
"CL_GC_indep_indv";0,099555236224892;1000;94,3;0,00733150734842434;0,29574795013497;0,156908755603867;0,479980695682146;0,00274750499142664;-0,000444763775108017;0,00214220089943492;-0,444763775108017;0,0215181720934605;0,0677423404787565;0,0681282937329449;0,569737111916635;2,24999734920135;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,0997424883457167;998;89,5791583166333;0,00967140604485495;0,315114122766;0,116778135945197;0,739675040320077;0,00540356408120309;-0,0002575116542833;0,00244040822437306;-0,257511654283298;0,0244672237669529;0,0770952729872883;0,0792032433251295;2,73424070784307;2,30166671322787;28;5;25;0,001;3;2;"0.5/0.4";99,8
"CL_TMLE_indv";0,0983834786470962;1000;91,7;0,00872416185085994;0,297120359706293;0,148033745077948;0,491695989640386;0,00281145511690159;-0,00161652135290379;0,00251837218273421;-1,61652135290379;0,0256026199468291;0,0796379209344987;0,0672427201052576;-15,5644455352319;1,88903481176691;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_TMLE_both";0,0975363194553729;1000;81,2;0,0123554036761249;0,249168630167966;0,100151393612716;0,457770053641017;0,00295187405389032;-0,00246368054462704;0,00275568030857815;-2,46368054462704;0,0282636138731967;0,087142262783826;0,0576893211140622;-33,7986881782353;1,48108929797909;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,103745526225434;1000;84,6;0,0114142016803629;0,263137479095126;0,0982300418827495;0,464696039041815;0,00304787388747671;0,00374552622543429;0,00271150196907221;3,74552622543429;0,0261629371255122;0,0857452210229964;0,0607581348765572;-29,1410831394764;1,58529582611341;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,105242666267395;1000;90,4;0,00931579304192617;0,291708290103752;0,139898089132712;0,497049846326002;0,0029401830958138;0,00524266626739542;0,00255917522854024;5,24266626739543;0,0243734046992964;0,0809282265366912;0,0663817460512414;-17,9745449862968;1,83511999106052;28;5;25;0,001;3;2;"0.5/0.4";100
"CL_UN";0,119241669144138;1000;88,9;0,00993373041711924;0,113469521530298;0,0555939842023086;0,187288192054387;0,00102902704047116;0,0192416691441375;0,000812879268749587;19,2416691441375;0,00913967946625294;0,0257054995198083;0,0255938070600318;-0,434508030822001;2,22746923133389;29;5;280;0,001;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0835823902467605;1000;91,9;0,00862780389206894;0,117374069089933;0,0626046172723343;0,192176789044297;0,00104781755146024;-0,0164176097532395;0,000819783497834722;-16,4176097532395;0,0110986204478626;0,0259238304137743;0,0249205835349561;-3,86997933100651;2,15061111504524;29;5;280;0,001;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0835931900473697;1000;91,8;0,00867617427210864;0,117375223611368;0,0626046941728344;0,191839851277281;0,00104799686636504;-0,0164068099526303;0,000819984285100145;-16,4068099526303;0,011098024708956;0,0259301798646133;0,0249211251001947;-3,89142986931488;2,15013122810613;29;5;280;0,001;3;2;"0.5/0.4";100
"CL_GC_indv";0,0998388762795039;892;93,7219730941704;0,00812175474170309;0,101004339887332;0,0438526868360481;0,161835916130017;0,000978426922386822;-0,000161123720496101;0,000740206184132157;-0,1611237204961;0,00741420406159327;0,0221072710655232;0,023239330929093;5,1207580538297;2,49020472426736;29;5;280;0,001;3;2;"0.5/0.4";89,2
"CL_GC_both";0,099351882176317;660;92,8787878787879;0,0100106727140974;0,105537943834597;0,0382401500082798;0,234182456396825;0,00191092254304602;-0,000648117823682978;0,00090902865892469;-0,648117823682978;0,00915306932989491;0,0233533690891194;0,0257235900504083;10,1493748171575;3,03407802468697;29;5;280;0,001;3;2;"0.5/0.4";66
"CL_GC_indep_indv";0,09976137679504;1000;94,3;0,00733150734842434;0,098515207119488;0,0486762725493927;0,16757224537934;0,000974599126706094;-0,00023862320495995;0,000683632177210624;-0,23862320495995;0,00685308971112763;0,0216183476176543;0,0228142618939653;5,53194118931832;2,36094958721979;29;5;280;0,001;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,099474326369891;999;88,3883883883884;0,0101358719207485;0,0942027785736532;0,0352768377643666;0,212268897000132;0,00147521125975564;-0,000525673630109016;0,000756559166826685;-0,525673630109017;0,00760739222509753;0,0239125362756981;0,023230091183412;-2,85392182752117;2,17443922411474;29;5;280;0,001;3;2;"0.5/0.4";99,9
"CL_TMLE_indv";0,0995625176068634;1000;94,3;0,00733150734842434;0,0983151662401099;0,0486831765325845;0,161893891866277;0,000905738029644957;-0,000437482393136604;0,00075832071398035;-0,437482393136604;0,00761778568100108;0,02398020653063;0,022202541561821;-7,4130511200491;2,07134506298275;29;5;280;0,001;3;2;"0.5/0.4";100
"CL_TMLE_both";0,0995473444287329;1000;82,1;0,0121226647235664;0,0785689016926241;0,0325885874847275;0,152482615738127;0,000955440544446788;-0,000452655571267064;0,000836502597947324;-0,452655571267064;0,00840428322453519;0,0264525347816164;0,0182507471873324;-31,005677384021;1,54353371945788;29;5;280;0,001;3;2;"0.5/0.4";100
